name,date_of_event,age,citizenship,event_location,event_location_district,event_location_region,date_of_death,gender,took_part_in_the_hostilities,place_of_residence,place_of_residence_district,type_of_injury,killed_by
265,417,11,3,403,18,2,426,1,1,483,17,5,1
3780,416,11,3,234,10,0,425,0,1,272,9,5,1
7246,415,19,3,309,6,2,424,1,3,150,5,5,1
1485,415,20,3,309,6,2,424,1,3,150,5,5,1
3376,415,17,1,309,6,2,424,1,0,27,6,5,2
11060,415,18,1,309,6,2,424,1,0,330,6,5,2
6470,414,16,3,281,11,2,423,1,1,335,10,5,1
2703,414,26,3,335,15,2,423,1,3,404,14,5,1
9473,414,22,3,335,15,2,423,1,1,404,14,5,1
1137,414,21,3,289,1,0,423,1,3,178,3,5,1
4818,414,27,3,403,18,2,423,1,1,483,17,5,1
5465,414,17,3,335,15,2,423,1,1,404,14,5,1
3658,414,35,3,316,8,2,423,1,3,379,7,5,1
4250,413,26,3,281,11,2,422,1,3,335,10,5,1
6725,412,14,3,193,12,0,421,1,1,225,11,5,1
7994,411,38,3,234,10,0,420,1,1,272,9,5,1
7904,411,29,3,493,8,2,420,1,2,114,7,5,1
9767,411,29,3,493,8,2,420,1,2,232,7,5,1
4727,410,12,3,125,1,0,437,1,1,143,1,5,1
7711,409,22,3,279,10,0,419,1,3,272,9,5,1
3779,409,12,3,330,14,0,419,0,1,397,13,5,1
5898,408,25,3,125,1,0,418,1,3,143,1,5,1
10701,408,40,1,254,10,0,418,1,0,345,4,5,2
9210,407,48,3,330,14,0,417,0,1,397,13,5,1
8010,407,11,3,330,14,0,417,0,1,397,13,5,1
609,406,15,3,330,14,0,416,1,1,397,13,5,1
4875,405,16,3,234,10,0,415,1,1,272,9,5,1
7113,404,26,3,77,12,0,414,1,3,83,11,5,1
262,404,19,3,77,12,0,414,1,3,83,11,5,1
3894,404,22,3,234,10,0,414,1,1,272,9,5,1
998,404,16,3,330,14,0,414,1,1,397,13,5,1
10441,403,26,3,304,18,2,413,1,1,484,17,5,1
4767,403,32,3,447,0,2,413,1,1,535,0,5,1
2694,402,23,3,291,5,0,412,1,3,272,9,5,1
1543,402,27,3,217,3,0,412,1,1,272,9,5,1
6717,402,21,3,217,3,0,412,1,1,272,9,5,1
1744,402,35,3,217,3,0,412,1,1,272,9,5,1
886,402,26,3,217,3,0,412,1,1,272,9,5,1
6428,402,27,3,217,3,0,412,1,1,272,9,5,1
8442,401,27,3,281,11,2,411,1,1,335,10,5,1
10607,400,24,3,234,10,0,410,1,3,272,9,5,1
8986,399,21,3,14,11,2,409,0,1,43,10,5,1
2640,399,28,3,83,18,2,409,1,1,483,17,5,1
8084,398,41,3,330,14,0,408,0,1,397,13,5,1
191,397,20,3,375,8,2,407,1,1,397,13,5,1
3946,396,27,3,466,1,0,406,1,1,143,1,5,1
287,396,30,3,466,1,0,406,1,1,555,1,5,1
8453,396,28,3,466,1,0,406,1,1,224,11,5,1
10184,396,28,3,466,1,0,406,1,1,224,11,5,1
8688,396,30,3,466,1,0,406,1,1,224,11,5,1
1007,396,28,3,466,1,0,406,1,3,224,11,5,1
6381,396,26,3,466,1,0,406,1,3,224,11,5,1
8771,396,21,3,466,1,0,406,1,1,555,1,5,1
6032,396,16,3,466,1,0,406,1,1,555,1,5,1
1404,396,30,3,466,1,0,406,0,1,555,1,5,1
9692,396,16,3,281,11,2,591,1,1,335,10,5,1
9499,395,26,3,380,6,2,405,1,3,202,5,5,1
3800,395,26,3,380,6,2,405,1,3,202,5,5,1
7890,395,33,3,155,3,0,405,1,2,178,3,5,1
3259,394,94,3,465,15,2,404,0,1,404,14,5,1
1366,394,23,3,335,15,2,193,1,1,554,14,5,1
656,394,20,3,335,15,2,193,1,1,554,14,5,1
8795,394,23,3,335,15,2,193,1,1,143,1,5,1
3334,394,26,3,335,15,2,193,1,1,554,14,5,1
11003,394,18,3,335,15,2,193,1,1,302,14,5,1
5513,393,19,3,403,18,2,403,1,1,483,17,5,1
5818,393,19,3,289,1,0,403,1,3,143,1,5,1
6258,393,16,3,197,8,2,403,1,1,232,7,5,1
887,392,69,3,82,12,0,402,1,1,88,11,7,1
5803,392,32,3,82,12,0,402,1,1,88,11,5,1
3918,391,16,3,155,3,0,401,1,1,178,3,5,1
9368,390,20,3,19,5,0,400,1,3,47,4,5,1
3500,389,56,1,96,7,1,399,1,0,105,6,5,2
10495,389,35,1,96,7,1,399,1,0,105,6,5,2
6183,389,44,1,96,7,1,399,1,0,105,6,5,2
2898,389,48,1,96,7,1,399,1,0,105,6,5,2
9801,389,36,1,96,7,1,399,1,0,338,6,5,2
1250,389,19,3,96,7,1,399,1,3,227,7,5,1
10835,389,24,3,96,7,1,399,1,3,227,7,5,1
2995,389,54,1,96,7,1,399,1,0,105,6,5,2
934,388,33,3,86,0,2,398,1,1,550,0,5,1
4949,388,24,3,14,11,2,398,1,1,43,10,5,1
655,387,26,3,198,8,2,397,1,2,233,7,3,1
1061,387,22,3,198,8,2,397,1,2,233,7,3,1
4060,386,8,3,281,11,2,396,1,1,335,10,5,1
316,385,17,3,172,6,2,395,1,3,202,5,5,1
9812,384,30,1,125,1,0,394,1,0,307,6,5,2
3151,384,26,3,289,1,0,394,1,3,178,3,5,1
6686,384,11,3,198,8,2,394,1,1,233,7,5,1
5326,383,67,1,200,7,1,393,0,0,235,6,3,2
4458,383,8,1,200,7,1,393,1,0,235,6,3,2
3032,383,44,1,200,7,1,393,0,0,235,6,3,2
4010,383,13,1,200,7,1,393,0,0,235,6,3,2
2937,383,22,1,200,7,1,393,0,0,235,6,3,2
3477,383,32,1,200,7,1,393,0,0,235,6,3,2
5999,383,46,1,200,7,1,393,0,0,235,6,3,2
9866,383,56,1,200,7,1,393,0,0,235,6,3,2
10517,383,14,1,200,7,1,393,0,0,235,6,3,2
6135,383,16,1,200,7,1,393,1,0,235,6,3,2
846,382,13,3,403,18,2,392,1,1,483,17,5,1
1669,381,30,3,403,18,2,391,1,1,483,17,5,1
10194,381,20,3,403,18,2,391,1,3,483,17,5,1
4443,381,16,3,403,18,2,391,1,1,483,17,5,1
9649,381,40,3,403,18,2,391,1,1,483,17,5,1
11017,381,40,3,403,18,2,391,1,1,483,17,5,1
3048,380,48,1,346,15,2,390,0,0,303,14,5,2
6366,379,25,3,354,18,2,389,1,1,427,17,5,1
4391,378,16,3,198,8,2,388,1,1,233,7,5,1
9437,378,21,3,281,11,2,388,0,1,335,10,5,1
5571,377,33,3,7,8,2,387,1,1,30,7,5,1
1987,377,20,3,450,6,2,387,1,3,202,5,5,1
1082,377,17,3,281,11,2,387,1,1,335,10,5,1
10396,377,21,3,402,17,2,387,1,3,202,5,5,1
2932,377,22,3,172,6,2,387,1,3,202,5,5,1
4773,376,17,3,281,11,2,386,1,1,335,10,5,1
5144,376,36,3,330,14,0,386,1,1,397,13,5,1
4020,375,2,3,332,14,0,385,1,1,399,13,5,1
8062,374,2,3,330,14,0,384,1,1,397,13,5,1
8340,373,4,1,245,7,1,383,1,0,284,6,5,2
6064,373,5,1,245,7,1,383,1,0,284,6,5,2
8965,373,34,1,245,7,1,383,0,0,284,6,5,2
10275,373,42,1,245,7,1,383,0,0,166,6,5,2
10705,373,43,1,245,7,1,383,1,0,284,6,5,2
4730,372,27,3,197,8,2,382,1,3,232,7,5,1
6176,372,23,1,289,1,0,382,1,0,107,6,3,2
1855,371,34,3,398,11,2,381,1,1,479,10,5,1
8569,371,25,3,404,18,2,381,1,1,484,17,5,1
7918,370,18,3,202,13,2,380,1,3,79,10,5,1
4711,370,20,3,202,13,2,380,1,3,56,10,5,1
2382,369,18,1,333,5,0,379,1,0,68,4,5,2
2184,369,52,1,333,5,0,379,1,0,401,4,5,2
4579,369,23,3,333,5,0,379,1,3,272,9,5,0
1371,368,18,3,330,14,0,378,1,1,555,1,5,1
4669,368,20,3,330,14,0,378,1,1,397,13,5,1
4395,367,18,3,369,14,0,377,1,1,397,13,5,1
3622,367,36,3,281,11,2,377,1,2,335,10,3,1
3326,367,27,3,281,11,2,377,1,1,335,10,3,1
1432,367,24,3,330,14,0,377,1,1,397,13,5,1
4958,367,51,1,227,7,1,377,1,0,264,6,3,2
3374,367,15,1,227,7,1,377,1,0,264,6,3,2
3856,366,36,3,234,10,0,377,1,1,272,9,5,1
1805,366,22,3,217,3,0,376,1,1,397,13,5,1
7670,366,21,3,217,3,0,376,1,1,397,13,5,1
6030,366,24,3,217,3,0,376,1,1,397,13,5,1
4701,365,37,3,211,11,2,375,1,1,250,10,5,1
2335,365,26,3,72,15,2,375,1,3,404,14,5,1
5122,364,26,3,403,18,2,374,1,3,517,17,5,0
5374,363,14,1,177,8,2,373,0,0,204,7,5,2
10176,363,22,3,177,8,2,373,1,3,482,16,5,1
894,363,20,3,402,17,2,373,1,3,482,16,5,1
8419,363,53,1,177,8,2,373,0,0,204,7,5,2
3476,363,14,1,177,8,2,373,0,0,204,7,5,2
1489,362,18,3,404,18,2,372,1,1,483,17,5,1
3337,361,21,3,197,8,2,371,1,1,232,7,5,1
1647,361,24,3,281,11,2,371,1,3,335,10,5,1
584,361,23,3,281,11,2,371,1,3,335,10,5,1
5807,360,16,3,330,14,0,370,1,1,397,13,5,1
9380,360,13,3,332,14,0,370,1,1,397,13,5,1
1506,359,16,3,197,8,2,369,1,1,232,7,5,1
8422,358,16,1,310,7,1,368,0,0,208,6,3,2
9641,357,35,1,310,7,1,367,1,0,21,6,3,2
2214,357,33,1,310,7,1,367,0,0,395,6,3,2
4507,357,54,1,310,7,1,367,1,0,190,6,3,2
9910,357,23,1,310,7,1,367,0,0,473,6,3,2
8397,357,56,1,310,7,1,367,0,0,207,6,3,2
4515,357,68,1,310,7,1,367,0,0,343,6,3,2
5030,356,17,3,132,12,0,366,1,3,225,11,5,1
9753,355,8,3,330,14,0,365,0,1,397,13,5,1
6561,355,8,3,330,14,0,384,1,1,397,13,5,1
9103,355,25,3,330,14,0,365,1,1,397,13,5,1
7478,355,15,3,330,14,0,365,1,1,397,13,5,1
9572,355,32,3,330,14,0,365,0,1,397,13,5,1
3262,355,70,3,330,14,0,365,0,1,397,13,5,1
2499,355,29,3,330,14,0,365,1,1,397,13,5,1
1471,354,55,3,330,14,0,364,1,1,397,13,5,1
7419,354,17,3,403,18,2,364,1,1,483,17,5,1
10460,353,23,3,110,16,2,363,1,3,232,7,5,1
7281,353,27,3,110,16,2,363,1,3,232,7,5,1
10896,352,40,3,197,8,2,362,0,1,232,7,5,1
4325,352,26,3,330,14,0,362,1,1,397,13,5,1
10212,352,2,3,330,14,0,362,1,1,397,13,7,1
2470,352,30,3,424,7,1,362,1,3,397,13,5,1
2310,352,24,3,424,7,1,362,1,3,397,13,5,1
10208,352,60,3,330,14,0,369,1,1,397,13,7,1
6927,352,28,3,80,0,2,362,1,2,86,0,3,1
10036,351,19,3,403,18,2,361,1,1,483,17,5,1
873,351,20,3,1,10,0,361,1,1,277,9,5,1
9656,350,50,3,281,11,2,360,0,1,335,10,5,1
6080,350,12,3,330,14,0,360,0,1,397,13,5,1
3249,350,43,3,330,14,0,360,0,1,397,13,5,1
1851,350,15,3,330,14,0,360,1,1,397,13,5,1
9074,349,71,1,337,7,1,359,0,0,406,6,3,2
4424,349,18,3,330,14,0,359,1,1,397,13,5,1
10264,349,13,3,330,14,0,359,1,1,397,13,5,1
6470,348,14,3,330,14,0,358,1,1,397,13,5,1
8390,347,51,1,423,6,2,358,1,0,330,6,5,2
8729,346,50,3,234,10,0,357,0,1,272,9,5,1
1886,346,42,3,158,11,2,357,1,1,237,12,5,1
10133,346,28,3,234,10,0,360,1,1,272,9,5,1
5648,346,16,3,234,10,0,358,1,1,272,9,5,1
6871,346,13,3,234,10,0,357,1,1,272,9,5,1
6826,346,35,3,234,10,0,358,1,1,272,9,5,1
4786,346,17,3,234,10,0,357,1,1,272,9,5,1
6734,346,21,3,234,10,0,357,1,1,272,9,5,1
4488,346,20,3,234,10,0,357,1,1,272,9,5,1
4426,346,22,3,234,10,0,357,1,3,272,9,5,1
8475,346,30,3,234,10,0,357,1,1,272,9,5,1
3523,346,25,3,234,10,0,357,1,1,272,9,5,1
178,346,41,3,234,10,0,357,1,1,272,9,5,1
3188,346,17,3,234,10,0,357,1,1,272,9,5,1
1406,346,16,3,234,10,0,357,1,1,272,9,5,1
433,346,16,3,234,10,0,357,1,1,272,9,5,1
8268,346,16,3,234,10,0,357,1,1,272,9,5,1
7254,346,20,3,234,10,0,357,1,1,272,9,5,1
3732,345,22,3,10,11,2,356,1,1,33,10,5,0
9143,345,43,3,357,8,2,598,1,1,23,7,5,1
9561,345,26,3,197,8,2,356,1,3,232,7,5,1
6462,344,16,3,284,8,2,355,1,1,339,7,5,1
817,344,16,3,25,11,2,355,1,1,156,10,5,1
10223,344,51,3,197,8,2,356,1,1,232,7,5,1
1355,343,50,3,155,3,0,354,1,1,178,3,5,1
8802,342,13,3,281,11,2,353,1,1,335,10,5,1
5859,342,12,3,281,11,2,353,1,1,335,10,5,1
6554,341,18,3,125,1,0,352,1,1,143,1,5,1
9479,341,25,3,330,14,0,352,1,3,397,13,5,1
7588,341,26,3,176,6,2,352,1,3,202,5,5,1
27,340,40,3,155,3,0,351,1,1,178,3,5,1
1087,340,34,3,155,3,0,351,1,1,178,3,5,1
2560,339,20,3,42,12,0,350,1,3,178,3,5,1
3405,339,1,3,176,6,2,350,0,1,521,5,5,1
8163,339,26,3,403,18,2,350,1,3,483,17,5,1
5631,339,52,3,197,8,2,350,1,1,232,7,5,1
461,338,32,3,155,3,0,349,1,3,178,3,5,1
10542,338,50,3,155,3,0,349,1,3,178,3,5,1
5109,338,34,3,155,3,0,349,1,3,178,3,5,1
7087,338,45,3,155,3,0,349,1,3,178,3,5,1
10424,338,14,3,155,3,0,349,1,1,178,3,5,1
4432,338,21,3,155,3,0,349,1,3,178,3,5,1
4761,338,40,3,155,3,0,349,1,3,178,3,5,1
8292,338,27,3,155,3,0,349,1,1,178,3,5,1
2357,338,25,3,155,3,0,349,1,1,178,3,5,1
9835,337,48,1,176,6,2,348,1,0,235,6,5,2
1122,336,32,3,335,15,2,347,1,1,404,14,5,1
1094,336,28,3,335,15,2,347,1,1,404,14,5,1
2584,336,14,3,281,11,2,347,1,1,335,10,5,1
9007,336,19,3,54,11,2,347,1,1,56,10,5,1
1851,336,19,3,404,18,2,347,1,1,484,17,5,1
6932,335,26,3,155,3,0,346,1,1,178,3,5,1
9570,335,25,3,155,3,0,346,0,1,178,3,5,1
425,335,14,3,155,3,0,346,1,1,178,3,5,1
3526,335,17,3,155,3,0,346,1,3,178,3,5,1
1698,335,35,3,155,3,0,346,1,1,178,3,5,1
10515,334,49,1,396,7,1,345,0,0,476,6,3,2
9901,334,79,1,396,7,1,345,1,0,476,6,3,2
9047,334,63,1,396,7,1,345,0,0,175,6,3,2
8395,334,29,1,396,7,1,345,1,0,374,8,3,2
147,334,12,3,335,15,2,345,1,1,404,14,5,1
10727,334,39,1,396,7,1,345,1,0,365,6,3,2
2895,333,67,1,460,19,2,344,1,0,308,14,1,2
10720,333,36,1,419,8,2,344,1,0,235,6,5,2
10148,332,26,3,402,17,2,343,1,1,468,16,5,1
9924,331,26,3,330,14,0,342,1,1,397,13,5,1
9003,330,39,3,106,15,2,341,1,1,561,14,5,1
5624,330,32,3,106,15,2,341,1,1,276,14,5,1
4814,329,18,3,381,14,0,340,1,3,397,13,5,1
924,329,24,3,381,14,0,340,1,3,397,13,5,1
5012,328,22,3,198,8,2,339,1,3,233,7,5,1
9541,328,30,3,198,8,2,339,1,3,233,7,5,1
5941,327,24,1,300,12,0,338,1,0,107,6,5,2
2398,327,21,1,254,10,0,338,1,0,351,6,3,2
9997,326,20,3,254,10,0,337,1,3,13,9,5,1
4106,326,21,3,113,11,2,337,1,1,120,10,5,1
2587,326,24,3,113,11,2,337,1,1,120,10,5,1
6925,325,22,3,176,6,2,336,1,3,202,5,5,1
624,325,23,3,176,6,2,336,1,3,202,5,5,1
236,324,17,3,198,8,2,335,1,1,232,7,5,1
3413,324,23,3,281,11,2,335,1,1,468,16,5,1
928,324,21,3,55,6,2,335,1,1,533,5,5,1
3998,324,33,3,55,6,2,335,1,1,533,5,5,1
4082,324,33,3,55,6,2,335,1,1,533,5,5,1
559,324,21,3,55,6,2,335,1,1,533,5,5,1
2588,323,6,3,402,17,2,334,0,1,482,16,5,1
10791,323,18,3,171,11,2,334,1,3,56,10,5,0
10626,323,17,3,402,17,2,334,1,1,482,16,5,1
8444,323,12,3,402,17,2,334,1,1,482,16,5,1
9609,323,17,3,402,17,2,334,1,1,482,16,5,1
8567,323,29,3,402,17,2,334,1,1,482,16,5,1
194,322,13,3,440,14,0,333,1,1,529,13,5,1
7673,321,33,3,197,8,2,332,1,1,232,7,5,1
6563,321,18,3,155,3,0,332,1,1,178,3,5,1
8295,321,19,3,155,3,0,332,1,1,178,3,5,1
6687,321,27,3,125,1,0,332,1,1,143,1,5,1
2311,321,23,3,155,3,0,332,1,1,178,3,5,1
9052,321,42,3,155,3,0,332,0,1,178,3,5,1
6849,320,22,3,281,11,2,331,1,3,335,10,5,1
6151,319,27,3,125,1,0,330,1,3,225,11,5,1
10375,319,23,3,224,1,0,330,1,1,566,1,5,1
490,318,26,3,235,10,0,329,1,1,273,9,7,1
1141,317,28,3,403,18,2,328,1,3,483,17,5,1
2530,317,15,3,234,10,0,328,1,1,272,9,5,1
7381,317,26,3,335,15,2,328,1,1,404,14,5,1
5056,317,19,1,150,5,0,328,1,0,373,6,5,2
6653,316,13,3,110,16,2,327,1,1,114,7,5,1
634,315,24,3,255,7,1,326,1,3,555,1,5,1
2341,315,35,3,255,7,1,326,1,3,555,1,5,1
2477,314,6,3,234,10,0,325,1,1,272,9,5,1
8140,313,44,3,402,17,2,324,1,3,232,7,7,1
3432,312,21,3,493,8,2,322,1,1,578,7,5,1
2629,311,20,3,132,12,0,321,1,3,225,11,5,1
9102,310,19,3,269,9,2,320,1,3,79,10,5,1
10516,310,31,1,269,9,2,320,0,0,317,8,5,2
1980,310,54,3,281,11,2,320,1,1,335,10,5,1
6685,310,25,3,297,7,1,320,1,3,83,11,5,1
4160,309,40,3,404,18,2,319,1,1,484,17,5,1
11004,308,25,3,403,18,2,317,1,3,483,17,5,1
7081,308,20,3,403,18,2,317,1,3,483,17,5,1
5510,308,18,3,403,18,2,317,1,1,483,17,5,1
2466,308,13,3,125,1,0,320,1,1,143,1,5,1
4031,308,28,3,234,10,0,317,1,2,272,9,5,1
5819,308,31,3,82,12,0,317,1,1,88,11,5,1
3814,308,23,3,82,12,0,319,1,1,88,11,5,1
474,308,26,3,82,12,0,318,1,1,88,11,5,1
7789,307,19,3,191,8,2,316,1,1,222,7,5,1
672,307,21,3,191,8,2,316,1,1,43,10,5,1
7364,306,36,3,114,11,2,315,1,1,122,10,5,1
2393,306,29,1,143,11,2,315,1,0,163,10,5,2
2409,306,27,1,143,11,2,315,0,0,163,10,5,2
3662,306,13,3,53,11,2,315,1,1,55,10,5,1
5210,306,41,3,114,11,2,315,1,1,122,10,5,1
6082,305,19,1,272,7,1,314,0,0,428,6,3,2
6005,305,22,1,272,7,1,314,0,0,451,6,3,2
9608,305,21,1,272,7,1,314,0,0,125,6,3,2
4350,305,19,3,135,2,2,314,1,3,202,5,5,1
10641,305,32,1,135,2,2,314,1,0,235,6,5,2
6189,305,24,1,272,7,1,314,1,0,405,6,3,2
7594,305,22,3,132,12,0,314,1,3,532,3,5,1
3257,304,75,3,125,1,0,312,0,1,143,1,5,1
30,304,40,3,176,6,2,313,1,1,202,5,5,1
8646,304,25,3,281,11,2,313,1,1,335,10,5,1
8345,304,40,3,281,11,2,313,1,1,335,10,5,1
2147,303,35,3,355,11,2,312,1,1,429,10,5,1
1937,303,18,3,330,14,0,312,1,1,397,13,5,1
9772,302,27,1,403,18,2,311,1,0,362,6,5,2
2377,302,9,3,234,10,0,311,0,1,272,9,5,1
8964,301,30,1,200,7,1,323,0,0,235,6,3,2
2892,301,29,1,200,7,1,310,1,0,343,6,3,2
5377,301,53,1,200,7,1,310,0,0,235,6,3,2
2859,301,61,1,200,7,1,320,0,0,235,6,3,2
2948,301,37,1,200,7,1,310,0,0,235,6,3,2
9834,300,60,1,195,11,2,309,1,0,178,3,5,2
6186,300,52,1,195,11,2,309,1,0,178,3,5,2
9454,300,23,3,190,11,2,309,1,3,50,10,5,1
5454,299,16,3,484,15,2,308,1,1,568,14,5,1
8323,299,14,3,176,6,2,308,0,1,202,5,5,0
10722,298,46,1,429,6,2,308,1,0,377,14,5,2
3787,298,42,1,429,6,2,306,0,0,377,14,5,2
9854,298,9,1,429,6,2,306,1,0,377,14,5,2
4738,298,32,3,321,13,2,306,1,1,385,12,5,1
3024,297,43,1,43,16,2,305,1,0,372,15,5,2
2759,296,21,3,398,11,2,304,1,3,241,10,5,1
5448,296,22,3,398,11,2,304,1,3,218,10,5,1
848,296,21,3,398,11,2,304,1,3,218,10,5,1
2238,296,24,3,77,12,0,307,1,1,83,11,5,1
10088,296,21,3,255,7,1,304,1,3,525,1,5,1
1645,296,20,3,255,7,1,304,1,3,525,1,5,1
4480,295,27,3,155,3,0,303,0,1,178,3,5,1
2954,295,26,3,155,3,0,303,0,1,178,3,5,1
7331,295,4,3,155,3,0,303,1,1,178,3,5,1
1059,295,23,3,410,0,2,303,1,3,143,1,5,1
5068,295,67,3,155,3,0,319,1,1,88,11,5,1
10873,295,42,3,155,3,0,303,1,1,178,3,5,1
7144,295,3,3,155,3,0,303,1,1,178,3,5,1
9920,295,5,3,155,3,0,303,1,1,178,3,5,1
7734,295,22,3,155,3,0,303,0,1,178,3,5,1
10919,295,37,3,155,3,0,303,1,2,178,3,5,1
4494,295,14,3,155,3,0,303,0,1,178,3,5,1
5359,295,41,3,155,3,0,303,0,1,178,3,5,1
9274,295,40,3,155,3,0,303,1,2,178,3,5,1
2020,295,11,3,155,3,0,303,0,1,178,3,5,1
2981,295,5,3,155,3,0,303,0,1,178,3,5,1
2510,295,2,3,155,3,0,303,1,1,178,3,5,1
4103,294,55,3,22,13,2,304,1,1,52,12,5,1
2656,293,16,3,374,8,2,301,1,1,452,7,5,1
2840,293,25,1,396,7,1,301,1,0,178,3,3,2
789,293,26,3,374,8,2,301,1,1,452,7,5,1
893,293,22,3,186,18,2,301,1,3,479,10,5,1
2959,293,23,1,396,7,1,305,1,0,66,6,3,2
2192,293,24,3,298,7,1,301,1,3,385,12,5,1
3371,292,60,1,186,18,2,300,0,0,216,17,3,2
10715,292,16,1,186,18,2,300,1,0,216,17,3,2
4460,292,35,1,186,18,2,300,0,0,216,17,3,2
11038,292,65,1,186,18,2,300,0,0,188,6,5,2
5053,292,29,1,186,18,2,300,0,0,216,17,3,2
9604,292,26,1,186,18,2,300,0,0,216,17,5,2
10712,292,21,1,186,18,2,302,0,0,216,17,3,2
8520,292,26,1,186,18,2,300,1,0,216,17,3,2
3370,292,32,1,186,18,2,300,1,0,216,17,5,2
6023,291,69,3,155,3,0,311,1,1,178,3,5,1
5813,291,22,3,321,13,2,299,1,1,385,12,4,1
3435,290,24,3,54,11,2,298,1,3,56,10,5,1
5229,289,26,3,125,1,0,296,1,1,143,1,5,1
6225,289,18,3,125,1,0,296,1,1,143,1,5,1
1020,289,35,3,197,8,2,297,1,1,232,7,5,1
4819,288,37,3,163,13,2,294,1,1,252,12,5,1
8791,288,18,3,14,11,2,294,1,1,43,10,5,1
3495,288,24,1,330,14,0,294,1,0,153,0,5,2
8882,287,45,3,289,1,0,292,0,1,272,9,5,1
2236,287,2,3,289,1,0,292,0,1,272,9,5,1
5629,287,35,3,182,0,2,295,1,1,212,0,5,1
5304,286,49,3,234,10,0,291,1,1,272,9,5,1
1024,285,30,3,281,11,2,289,1,3,335,10,5,1
7704,285,26,3,281,11,2,289,1,3,335,10,5,1
6573,284,18,3,433,0,2,290,1,1,523,0,5,1
6601,284,14,3,468,17,2,288,1,1,556,16,5,1
6497,283,17,3,54,11,2,287,1,3,56,10,5,1
9848,283,10,3,321,13,2,293,1,1,385,12,5,1
2685,282,6,3,198,8,2,286,1,1,233,7,5,1
7283,281,19,3,217,3,0,285,1,3,178,3,5,1
2315,281,24,3,176,6,2,285,1,1,202,5,5,1
6990,281,23,3,176,6,2,285,1,1,528,5,5,1
2339,281,24,3,176,6,2,285,1,1,178,3,5,1
5219,281,26,3,176,6,2,285,1,1,202,5,5,1
9228,280,27,3,281,11,2,284,1,3,110,15,5,1
10601,280,29,3,330,14,0,284,1,2,397,13,5,1
2099,280,28,3,330,14,0,284,1,2,397,13,5,1
2725,280,32,3,330,14,0,284,1,2,397,13,5,1
10855,280,24,3,330,14,0,284,1,2,397,13,5,1
9501,280,30,3,330,14,0,284,1,1,397,13,5,1
6142,280,17,3,330,14,0,284,1,1,397,13,5,1
4737,279,24,3,493,8,2,283,1,1,578,7,5,1
4528,279,20,3,403,18,2,283,1,1,483,17,5,1
3981,278,60,3,197,8,2,281,1,1,232,7,5,1
4842,278,6,3,197,8,2,281,1,1,232,7,5,1
1958,278,9,3,197,8,2,281,1,1,232,7,5,1
487,278,22,3,183,11,2,281,1,1,213,10,5,0
150,278,10,3,155,3,0,281,1,1,178,3,5,1
9963,278,8,3,197,8,2,281,0,1,232,7,5,1
3200,277,12,3,198,8,2,280,1,1,232,7,7,1
8616,277,40,1,190,11,2,280,0,0,221,10,5,2
9245,277,28,3,321,13,2,280,0,1,385,12,5,1
4673,277,18,3,190,11,2,280,1,3,156,10,5,1
8234,277,16,1,190,11,2,280,1,0,221,10,5,2
1075,277,26,3,251,6,2,280,1,3,202,5,5,1
11063,277,14,1,190,11,2,280,1,0,221,10,5,2
2406,277,5,1,190,11,2,280,1,0,221,10,5,2
10726,277,31,1,190,11,2,280,1,0,221,10,5,2
6106,276,26,3,321,13,2,279,1,3,385,12,5,1
3478,276,20,1,135,2,2,279,0,0,325,6,3,2
6138,276,22,1,135,2,2,279,0,0,152,2,3,2
3367,276,5,1,135,2,2,279,0,0,308,14,3,2
9839,276,17,1,135,2,2,279,1,0,440,14,3,2
3450,276,21,1,135,2,2,279,0,0,163,10,3,2
8334,276,60,1,135,2,2,279,0,0,361,14,3,2
10204,275,41,1,200,7,1,278,0,0,152,2,3,2
6137,275,24,1,200,7,1,278,0,0,235,6,3,2
8728,275,51,1,200,7,1,278,1,0,235,6,3,2
3449,275,55,1,200,7,1,278,0,0,235,6,3,2
10823,275,22,3,168,6,2,278,1,1,468,16,5,1
3963,275,63,1,200,7,1,278,0,0,152,2,3,2
10644,275,42,1,200,7,1,278,0,0,152,2,3,2
8416,275,21,1,200,7,1,278,0,0,152,2,3,2
8733,275,67,1,200,7,1,278,0,0,235,6,3,2
9771,275,15,1,200,7,1,278,0,0,235,6,3,2
2618,275,60,1,200,7,1,278,1,0,152,2,3,2
2490,275,26,1,200,7,1,278,1,0,63,6,3,2
6199,275,70,1,200,7,1,278,1,0,235,6,3,2
8699,275,28,1,200,7,1,278,1,0,152,2,3,2
9825,275,21,1,200,7,1,278,0,0,152,2,3,2
5966,275,72,1,200,7,1,278,1,0,152,2,3,2
5368,275,59,1,200,7,1,278,0,0,152,2,3,2
5380,275,24,1,200,7,1,278,0,0,152,2,3,2
3372,275,11,1,200,7,1,278,0,0,152,2,3,2
2836,275,54,1,200,7,1,278,1,0,152,2,3,2
10438,274,29,3,477,0,2,277,1,2,564,0,5,1
5292,273,26,3,94,9,2,276,1,1,2,7,5,1
2218,272,22,1,132,12,0,282,1,0,373,6,5,2
2032,272,20,1,132,12,0,275,1,0,69,6,5,2
3504,272,22,1,132,12,0,275,1,0,76,14,5,2
5630,272,23,3,132,12,0,275,1,3,178,3,5,1
7616,271,21,3,218,18,2,274,1,3,178,3,5,1
5057,270,62,3,377,2,2,273,1,1,456,2,5,1
